x,id,label,isocode,clabel
http://eurostat.linked-statistics.org/dic/cities#PL513C,PL513C,Wloclawek,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL514C,PL514C,Tarnów,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL515C,PL515C,Chorzów,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL516C,PL516C,Legnica,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL517C,PL517C,Grudziadz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PT001C,PT001C,Lisboa,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT002C,PT002C,porto,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT003C,PT003C,Braga,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT004C,PT004C,Funchal,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT005C,PT005C,Coimbra,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT006C,PT006C,Setúbal,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT007C,PT007C,Ponta Delgada,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT008C,PT008C,Aveiro,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT009C,PT009C,Faro,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT501C,PT501C,Sintra,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT502C,PT502C,Vila Nova de Gaia,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT503C,PT503C,Matosinhos,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT504C,PT504C,Gondomar,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT505C,PT505C,Guimarães,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT506C,PT506C,Santa Maria da Feira,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT507C,PT507C,Vila Nova de Famalicão,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT508C,PT508C,Vila Franca de Xira,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT509C,PT509C,Barcelos,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT510C,PT510C,Maia,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT511C,PT511C,Leiria,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#RO001C,RO001C,Bucuresti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO002C,RO002C,Cluj-Napoca,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO003C,RO003C,Timisoara,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO004C,RO004C,Craiova,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO005C,RO005C,Braila,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO006C,RO006C,Oradea,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO007C,RO007C,Bacau,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO008C,RO008C,Arad,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO009C,RO009C,Sibiu,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO010C,RO010C,Targu Mures,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO011C,RO011C,Piatra Neamt,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO012C,RO012C,Calarasi,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO013C,RO013C,Giurgiu,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO014C,RO014C,Alba Iulia,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO501C,RO501C,Constanta,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO502C,RO502C,Iasi,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO503C,RO503C,Galati,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO504C,RO504C,Brasov,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO505C,RO505C,Ploiesti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO506C,RO506C,Pitesti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO507C,RO507C,Baia Mare,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO508C,RO508C,Buzau,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO509C,RO509C,Satu Mare,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO510C,RO510C,Botosani,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO511C,RO511C,Râmnicu Vâlcea,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO512C,RO512C,Suceava,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO513C,RO513C,Drobeta-Turnu Severin,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#SI001C,SI001C,Ljubljana,SI,Slovenia
http://eurostat.linked-statistics.org/dic/cities#SI002C,SI002C,Maribor,SI,Slovenia
http://eurostat.linked-statistics.org/dic/cities#SK001C,SK001C,Bratislava,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK002C,SK002C,Kosice,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK003C,SK003C,Banska Bystrica,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK004C,SK004C,Nitra,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK005C,SK005C,PreSov,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK006C,SK006C,Zilina,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK007C,SK007C,Trnava,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK008C,SK008C,Trencín,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#FI001C,FI001C,Helsinki,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI002C,FI002C,Tampere,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI003C,FI003C,Turku,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI004C,FI004C,Oulu,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#SE001C,SE001C,Stockholm,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE002C,SE002C,Göteborg,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE003C,SE003C,Malmö,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE004C,SE004C,Jönköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE005C,SE005C,Umeå,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE006C,SE006C,Uppsala,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE007C,SE007C,Linköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE008C,SE008C,Örebro,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE501C,SE501C,Västerås,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE502C,SE502C,Norrköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE503C,SE503C,Helsingborg,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE504C,SE504C,Lund,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE505C,SE505C,Borås,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#UK001C,UK001C,London,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK002C,UK002C,Birmingham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK003C,UK003C,Leeds,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK004C,UK004C,Glasgow,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK005C,UK005C,Bradford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK006C,UK006C,Liverpool,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK007C,UK007C,Edinburgh,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK008C,UK008C,Manchester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK009C,UK009C,Cardiff,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK010C,UK010C,Sheffield,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK011C,UK011C,Bristol,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK012C,UK012C,Belfast,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK013C,UK013C,Newcastle upon Tyne,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK014C,UK014C,Leicester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK015C,UK015C,Derry,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK016C,UK016C,Aberdeen,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK017C,UK017C,Cambridge,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK018C,UK018C,Exeter,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK019C,UK019C,Lincoln,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK020C,UK020C,Gravesham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK021C,UK021C,Stevenage,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK022C,UK022C,Wrexham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK023C,UK023C,Portsmouth,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK024C,UK024C,Worcester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK025C,UK025C,Coventry,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK026C,UK026C,Kingston-upon-Hull,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK027C,UK027C,Stoke-on-trent,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK028C,UK028C,Wolverhampton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK029C,UK029C,Nottingham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK030C,UK030C,Wirral,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK501C,UK501C,Kirklees,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK502C,UK502C,North Lanarkshire,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK503C,UK503C,Wakefield,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK504C,UK504C,Dudley,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK505C,UK505C,Wigan,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK506C,UK506C,Doncaster,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK507C,UK507C,Stockport,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK508C,UK508C,Sefton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK509C,UK509C,Sandwell,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK510C,UK510C,Sunderland,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK511C,UK511C,Bolton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK512C,UK512C,Walsall,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK513C,UK513C,Medway,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK514C,UK514C,Rotherham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK515C,UK515C,Brighton and Hove,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK516C,UK516C,Plymouth,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK517C,UK517C,Swansea,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK518C,UK518C,Derby,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK519C,UK519C,Barnsley,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK520C,UK520C,Southampton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK521C,UK521C,Oldham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK522C,UK522C,Salford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK523C,UK523C,Tameside,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK524C,UK524C,Trafford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK525C,UK525C,Milton Keynes,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK526C,UK526C,Rochdale,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK527C,UK527C,Solihull,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK528C,UK528C,Northampton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK529C,UK529C,North Tyneside,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK530C,UK530C,Gateshead,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK531C,UK531C,Warrington,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK532C,UK532C,Luton,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK533C,UK533C,York,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK534C,UK534C,Bury,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK535C,UK535C,Swindon,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK536C,UK536C,Stockton-on-Tees,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK537C,UK537C,St. Helens,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK538C,UK538C,Basildon,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK539C,UK539C,Bournemouth,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK540C,UK540C,Wycombe,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK541C,UK541C,Southend-on-Sea,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK542C,UK542C,Telford and Wrekin,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK543C,UK543C,North East Lincolnshire,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK544C,UK544C,Chelmsford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK545C,UK545C,Peterborough,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK546C,UK546C,Colchester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK547C,UK547C,South Tyneside,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK548C,UK548C,Basingstoke and Deane,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK549C,UK549C,Bedford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK550C,UK550C,Dundee City,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK551C,UK551C,Falkirk,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK552C,UK552C,Reading,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK553C,UK553C,Blackpool,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK554C,UK554C,Maidstone,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK555C,UK555C,Poole,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK556C,UK556C,Dacorum,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK557C,UK557C,Blackburn with Darwen,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK558C,UK558C,Newport,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK559C,UK559C,Middlesbrough,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK560C,UK560C,Oxford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK561C,UK561C,Torbay,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK562C,UK562C,Preston,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK563C,UK563C,St Albans,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK564C,UK564C,Warwick,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK565C,UK565C,Newcastle-under-Lyme,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK566C,UK566C,Norwich,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK567C,UK567C,Slough,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK568C,UK568C,Chester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK569C,UK569C,Ipswich,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK570C,UK570C,Crewe and Nantwich,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK571C,UK571C,Cheltenham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK572C,UK572C,Gloucester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK573C,UK573C,Bracknell Forest,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK574C,UK574C,Lisburn,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK575C,UK575C,Carlisle,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK576C,UK576C,Crawley,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#HR001C,HR001C,Zagreb,HR,Croatia
http://eurostat.linked-statistics.org/dic/cities#HR002C,HR002C,Rijeka,HR,Croatia
http://eurostat.linked-statistics.org/dic/cities#HR003C,HR003C,Slavonski Brod,HR,Croatia
http://eurostat.linked-statistics.org/dic/cities#HR004C,HR004C,Osijek,HR,Croatia
http://eurostat.linked-statistics.org/dic/cities#HR005C,HR005C,Split,HR,Croatia
http://eurostat.linked-statistics.org/dic/cities#TR001C,TR001C,Ankara,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR002C,TR002C,Adana,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR003C,TR003C,Antalya,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR004C,TR004C,Balikesir,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR005C,TR005C,Bursa,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR006C,TR006C,Denizli,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR007C,TR007C,Diyarbakir,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR008C,TR008C,Edirne,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR009C,TR009C,Erzurum,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR010C,TR010C,Gaziantep,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR011C,TR011C,Hatay,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR012C,TR012C,Istanbul,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR013C,TR013C,Izmir,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR014C,TR014C,Kars,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR015C,TR015C,Kastamonu,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR016C,TR016C,Kayseri,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR017C,TR017C,Kocaeli,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR018C,TR018C,Konya,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR019C,TR019C,Malatya,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR020C,TR020C,Manisa,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR021C,TR021C,Nevsehir,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR022C,TR022C,Samsun,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR023C,TR023C,Siirt,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR024C,TR024C,Trabzon,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR025C,TR025C,Van,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#TR026C,TR026C,Zonguldak,TR,Turkey
http://eurostat.linked-statistics.org/dic/cities#NO001C,NO001C,Oslo,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#NO002C,NO002C,Bergen,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#NO003C,NO003C,Trondheim,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#NO004C,NO004C,Stavanger,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#NO005C,NO005C,Kristiansand,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#NO006C,NO006C,Tromsø,NO,Norway
http://eurostat.linked-statistics.org/dic/cities#CH001C,CH001C,Zürich,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH002C,CH002C,Genève,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH004C,CH004C,Bern,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH005C,CH005C,Lausanne,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#MK001C,MK001C,Skopje,MK,"Former Yugoslav Republic of Macedonia, the"
http://eurostat.linked-statistics.org/dic/cities#IS001C,IS001C,Reykjavik,IS,Iceland
http://eurostat.linked-statistics.org/dic/cities#LI001C,LI001C,Vaduz,LI,Liechtenstein
http://eurostat.linked-statistics.org/dic/cities#AL001C,AL001C,Tiranë,AL,Albania
http://eurostat.linked-statistics.org/dic/cities#BA001C,BA001C,Sarajevo,BA,Bosnia and Herzegovina
http://eurostat.linked-statistics.org/dic/cities#ME001C,ME001C,Podgorica,ME,Montenegro
http://eurostat.linked-statistics.org/dic/cities#RS001C,RS001C,Beograd,RS,Serbia
http://eurostat.linked-statistics.org/dic/cities#XK001C,XK001C,Pristinë,XK,Kosovo (under United Nations Security Council Resolution 1244/99)
http://eurostat.linked-statistics.org/dic/cities#RU001C,RU001C,Moscow,RU,Russia
http://eurostat.linked-statistics.org/dic/cities#ZA001C,ZA001C,Pretoria,ZA,South Africa
http://eurostat.linked-statistics.org/dic/cities#CA001C,CA001C,Ottawa,CA,Canada
http://eurostat.linked-statistics.org/dic/cities#US001C,US001C,Washington DC,US,United States
http://eurostat.linked-statistics.org/dic/cities#US002C,US002C,New York NY,US,United States
http://eurostat.linked-statistics.org/dic/cities#US003C,US003C,San Francisco CA,US,United States
http://eurostat.linked-statistics.org/dic/cities#US004C,US004C,Dallas TX,US,United States
http://eurostat.linked-statistics.org/dic/cities#JP001C,JP001C,Tokyo,JP,Japan
http://eurostat.linked-statistics.org/dic/cities#AU001C,AU001C,Canberra,AU,Australia
http://eurostat.linked-statistics.org/dic/cities#AU002C,AU002C,Sydney,AU,Australia
http://eurostat.linked-statistics.org/dic/cities#NZ001C,NZ001C,Wellington,NZ,New Zealand
http://eurostat.linked-statistics.org/dic/cities#CH003C,CH003C,Basel,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH006C,CH006C,Winterthur,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH007C,CH007C,St. Gallen,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH008C,CH008C,Luzern,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH009C,CH009C,Lugano,CH,Switzerland
http://eurostat.linked-statistics.org/dic/cities#CH010C,CH010C,Biel/Bienne,CH,Switzerland
